"GEOID","TractLat","TractLon","OSHPDID_1","HospLat_1","HospLon_1","Dist_1","OSHPDID_2","HospLat_2","HospLon_2","Dist_2","OSHPDID_3","HospLat_3","HospLon_3","Dist_3"
6001406500,37.7880813,-122.2169867,106014207,37.79127,-122.22257,0.00642970034915681,106010846,37.79925,-122.23138,0.0182183134394988,106010735,37.76266,-122.253991,0.0448949965160896
6001406601,37.7936093,-122.2079606,106014207,37.79127,-122.22257,0.0147955024534466,106010846,37.79925,-122.23138,0.0240891218779297,106010735,37.76266,-122.253991,0.0554676202360394
6001406602,37.7964782,-122.2143072,106014207,37.79127,-122.22257,0.00976725197178025,106010846,37.79925,-122.23138,0.0172963399330688,106014326,37.82402,-122.25791,0.0515728117817895
6001406700,37.8033164,-122.2022249,106014207,37.79127,-122.22257,0.0236440023466855,106010846,37.79925,-122.23138,0.0294373141602596,106014326,37.82402,-122.25791,0.0594093377758824
6001406800,37.7978944,-122.1949575,106014207,37.79127,-122.22257,0.0283960002748661,106010846,37.79925,-122.23138,0.036447718139961,106014326,37.82402,-122.25791,0.0681583760928128
6001406900,37.7932754,-122.1903789,106014207,37.79127,-122.22257,0.0322535044354931,106010846,37.79925,-122.23138,0.0414341169372563,106010735,37.76266,-122.253991,0.0705960479316666
6001407000,37.7879458,-122.2024901,106014207,37.79127,-122.22257,0.0203531985115343,106010846,37.79925,-122.23138,0.0310227539017688,106010735,37.76266,-122.253991,0.0573734640966504
6001407101,37.7831287,-122.2143966,106014207,37.79127,-122.22257,0.0115362573328631,106010846,37.79925,-122.23138,0.0234164939572534,106010735,37.76266,-122.253991,0.0445722356523652
6001407102,37.7807761,-122.2102385,106014207,37.79127,-122.22257,0.0161922150881234,106010846,37.79925,-122.23138,0.0280757547264554,106010735,37.76266,-122.253991,0.0473547709894125
6001407200,37.7777848,-122.2192819,106014207,37.79127,-122.22257,0.0138802817208437,106010846,37.79925,-122.23138,0.0246397815463152,106010735,37.76266,-122.253991,0.037861341733358
6001407300,37.7621786,-122.2109235,106014207,37.79127,-122.22257,0.0313360896764397,106010846,37.79925,-122.23138,0.0423409623203102,106010735,37.76266,-122.253991,0.0430701904129681
6001407400,37.7710407,-122.2067479,106014207,37.79127,-122.22257,0.0256819669593304,106010846,37.79925,-122.23138,0.0374500328023925,106010735,37.76266,-122.253991,0.0479806901794913
6001407500,37.769515,-122.1976091,106014207,37.79127,-122.22257,0.0331108223064677,106010846,37.79925,-122.23138,0.0449960432906121,106010735,37.76266,-122.253991,0.0567970921140388
6001407600,37.7775293,-122.2031992,106014207,37.79127,-122.22257,0.0237494153429123,106010846,37.79925,-122.23138,0.0355801390825022,106010735,37.76266,-122.253991,0.0529235583623203
6001407700,37.7765228,-122.1931965,106014207,37.79127,-122.22257,0.0328676499021481,106010846,37.79925,-122.23138,0.0444354058391517,106010735,37.76266,-122.253991,0.062355019477907
6001407800,37.7817417,-122.1866598,106014207,37.79127,-122.22257,0.0371528056131734,106010846,37.79925,-122.23138,0.048025377217989,106010735,37.76266,-122.253991,0.0699828676772379
6001407900,37.7884273,-122.1847831,106014207,37.79127,-122.22257,0.0378936769778284,106010846,37.79925,-122.23138,0.0478372441189886,106010735,37.76266,-122.253991,0.0738490837566695
6001408000,37.8029607,-122.1828709,106014207,37.79127,-122.22257,0.0413846711633743,106010846,37.79925,-122.23138,0.0486508178482169,106014326,37.82402,-122.25791,0.0779381847703652
6001408100,37.7853987,-122.1572109,106014207,37.79127,-122.22257,0.0656222836885546,106013619,37.71364,-122.14067,0.0736404263872799,106010887,37.71621,-122.13119,0.0739199800087925
6001408200,37.7751005,-122.1755728,106014207,37.79127,-122.22257,0.0497010013791528,106010846,37.79925,-122.23138,0.0608082389326515,106014337,37.70611,-122.16917,0.0692869752413092
6001408300,37.7710979,-122.1645167,106014207,37.79127,-122.22257,0.0614581097927784,106013619,37.71364,-122.14067,0.0622099298609152,106010887,37.71621,-122.13119,0.0642133202637875
6001408400,37.7646056,-122.1709595,106014207,37.79127,-122.22257,0.0580915995442601,106014337,37.70611,-122.16917,0.0585229658306042,106013619,37.71364,-122.14067,0.0592869816537341
6001408500,37.7604176,-122.1785112,106014207,37.79127,-122.22257,0.0537870657612051,106014337,37.70611,-122.16917,0.0551051126049075,106013619,37.71364,-122.14067,0.0601672691685444
6001408600,37.7661975,-122.182303,106014207,37.79127,-122.22257,0.0474348136419868,106010846,37.79925,-122.23138,0.0591694151166795,106014337,37.70611,-122.16917,0.0615059618675264
6001408700,37.7688608,-122.1889459,106014207,37.79127,-122.22257,0.0404073303430294,106010846,37.79925,-122.23138,0.0521934509249084,106010735,37.76266,-122.253991,0.0653399950616069
6001408800,37.7588039,-122.1969422,106014207,37.79127,-122.22257,0.0413622023355928,106010846,37.79925,-122.23138,0.0531210793758067,106010735,37.76266,-122.253991,0.0571789741832648
6001408900,37.7541816,-122.1887803,106014207,37.79127,-122.22257,0.0501726343802037,106014337,37.70611,-122.16917,0.0519176520332963,106010846,37.79925,-122.23138,0.0620152813316972
6001409000,37.7296943,-122.2161623,106010735,37.76266,-122.253991,0.0501771653262749,106014337,37.70611,-122.16917,0.0525784696028684,106014207,37.79127,-122.22257,0.0619082017973386
6001409100,37.7323419,-122.1834828,106014337,37.70611,-122.16917,0.029882583915216,106013619,37.71364,-122.14067,0.0467193418987204,106010887,37.71621,-122.13119,0.0547245386408058
6001409200,37.729083,-122.1778389,106014337,37.70611,-122.16917,0.0245541963055213,106013619,37.71364,-122.14067,0.0402493897619574,106010887,37.71621,-122.13119,0.0483924994209804
6001409300,37.7378466,-122.1733599,106014337,37.70611,-122.16917,0.0320119827809788,106013619,37.71364,-122.14067,0.040676640047693,106010887,37.71621,-122.13119,0.0473966552149962
6001409400,37.744613,-122.1803623,106014337,37.70611,-122.16917,0.0400967403698854,106013619,37.71364,-122.14067,0.0503468510265546,106010887,37.71621,-122.13119,0.056785962141094
