GEOID,TractLat,TractLon,OSHPDID_1,HospLat_1,HospLon_1,Dist_1,OSHPDID_2,HospLat_2,HospLon_2,Dist_2,OSHPDID_3,HospLat_3,HospLon_3,Dist_3,duration_0,duration_1,duration_2,duration_in_traffic_0,duration_in_traffic_1,duration_in_traffic_2
6037209300,34.05073,-118.2683015,106190392,34.05324,-118.26522,0.00397438577016006,106190762,34.06311,-118.27302,0.0132487222874497,106190125,34.03721,-118.26551,0.0138051755602744,143,407,380,101,312,287
6037209401,34.0567212,-118.2815247,106190762,34.06311,-118.27302,0.0106370431760944,106190712,34.06762,-118.28596,0.0117667211885881,106190392,34.05324,-118.26522,0.0166721922832655,296,295,384,267,252,279
6037209402,34.0546619,-118.277221,106190762,34.06311,-118.27302,0.00943497719181126,106190392,34.05324,-118.26522,0.0120849410677066,106190712,34.06762,-118.28596,0.0156295385923598,305,271,364,263,178,275
6037209403,34.0531328,-118.2738446,106190392,34.05324,-118.26522,0.00862526619879518,106190762,34.06311,-118.27302,0.0100112179578727,106190125,34.03721,-118.26551,0.0179722318313534,190,310,431,130,257,311
6037209510,34.0529626,-118.2819584,106190762,34.06311,-118.27302,0.0135227482901909,106190712,34.06762,-118.28596,0.0151938203661882,106190392,34.05324,-118.26522,0.0167406984716829,409,352,370,334,297,270
6037209520,34.0505519,-118.2769503,106190392,34.05324,-118.26522,0.0120343599622048,106190762,34.06311,-118.27302,0.0131587664201451,106190125,34.03721,-118.26551,0.0175751745282877,296,380,420,213,316,334
6037209810,34.0491173,-118.2823449,106190762,34.06311,-118.27302,0.0168151542752364,106190392,34.05324,-118.26522,0.0176141663242968,106190712,34.06762,-118.28596,0.0188525556702533,562,476,491,400,353,361
6037209820,34.0472132,-118.2782548,106190392,34.05324,-118.26522,0.0143606521188978,106190125,34.03721,-118.26551,0.0162016646453326,106190762,34.06311,-118.27302,0.0167365283520798,383,325,473,285,296,403
6037210010,34.0468502,-118.2723098,106190392,34.05324,-118.26522,0.00954436001416812,106190125,34.03721,-118.26551,0.0117970647230547,106190762,34.06311,-118.27302,0.0162753027646188,335,327,488,243,270,343
6037211000,34.0677859,-118.3317418,106190380,34.09628,-118.32501,0.0292785051881093,106190534,34.05754,-118.36008,0.0301335700846994,106190681,34.0572,-118.36195,0.0320093209245259,588,448,588,459,352,473
6037211120,34.0652365,-118.2877775,106190712,34.06762,-118.28596,0.002997395285912,106190762,34.06311,-118.27302,0.0149099231554034,106190661,34.06879,-118.26324,0.0247934722961592,81,276,469,69,192,347
6037211121,34.07301,-118.2854106,106190712,34.06762,-118.28596,0.00541792768131691,106190762,34.06311,-118.27302,0.0158599170350913,106190661,34.06879,-118.26324,0.022568648704794,122,266,347,100,200,289
6037211122,34.0726794,-118.2892234,106190712,34.06762,-118.28596,0.00602057372016719,106190762,34.06311,-118.27302,0.0188181717475362,106190382,34.09557,-118.29163,0.0230167611083787,198,352,464,171,272,292
